status,cz_title,en_title,year,episode_count,categories,sample_video_id,sample_url,sample_title,reason,closest_db_match
in_db,Škoda lásky - Hrdina,,,1,serialy-cz-sk,37656,https://online.sktorrent.eu/video/37656/Škoda-lásky-hrdina-s01e13,Škoda lásky - Hrdina S01E13,hard:1/1 eps already linked,
in_db,Škoda lásky-S jedním uchem na veselo,,,1,serialy-cz-sk,37651,https://online.sktorrent.eu/video/37651/Škoda-lásky-s-jedním-uchem-na-veselo-s01e12,Škoda lásky-S jedním uchem na veselo S01E12,hard:1/1 eps already linked,
in_db,Škoda lásky-Pravda,,,1,serialy-cz-sk,37650,https://online.sktorrent.eu/video/37650/Škoda-lásky-pravda-s01e11,Škoda lásky-Pravda S01E11,hard:1/1 eps already linked,
in_db,Škoda lásky-Přirozený talent,,,1,serialy-cz-sk,37649,https://online.sktorrent.eu/video/37649/Škoda-lásky-přirozený-talent-s01e10,Škoda lásky-Přirozený talent S01E10,hard:1/1 eps already linked,
in_db,Škoda lásky - Družička,,,1,serialy-cz-sk,37648,https://online.sktorrent.eu/video/37648/Škoda-lásky-družička-s01e09,Škoda lásky - Družička S01E09,hard:1/1 eps already linked,
in_db,Škoda lásky - Diamantová svatba,,,1,serialy-cz-sk,37647,https://online.sktorrent.eu/video/37647/Škoda-lásky-diamantová-svatba-s01e08,Škoda lásky - Diamantová svatba S01E08,hard:1/1 eps already linked,
in_db,Škoda lásky - Vzpomínky,,,1,serialy-cz-sk,37646,https://online.sktorrent.eu/video/37646/Škoda-lásky-vzpomínky-s01e07,Škoda lásky - Vzpomínky S01E07,hard:1/1 eps already linked,
in_db,Škoda lásky - Maruška,,,1,serialy-cz-sk,37645,https://online.sktorrent.eu/video/37645/Škoda-lásky-maruška-s01e06,Škoda lásky - Maruška S01E06,hard:1/1 eps already linked,
in_db,Škoda lásky - Mokré tričko,,,1,serialy-cz-sk,37644,https://online.sktorrent.eu/video/37644/Škoda-lásky-mokré-tričko-s01e05,Škoda lásky - Mokré tričko S01E05,hard:1/1 eps already linked,
in_db,Škoda lásky - Úspěšný lov,,,1,serialy-cz-sk,37642,https://online.sktorrent.eu/video/37642/Škoda-lásky-Úspěšný-lov-s01e04,Škoda lásky - Úspěšný lov S01E04,hard:1/1 eps already linked,
in_db,Škoda lásky - Manželka,,,1,serialy-cz-sk,37641,https://online.sktorrent.eu/video/37641/Škoda-lásky-manželka-s01e03,Škoda lásky - Manželka S01E03,hard:1/1 eps already linked,
in_db,Škoda lásky -Májová romance doktora Mráze,,,1,serialy-cz-sk,37628,https://online.sktorrent.eu/video/37628/Škoda-lásky-májová-romance-doktora-mráze-s01e02,Škoda lásky -Májová romance doktora Mráze S01E02,hard:1/1 eps already linked,
in_db,Škoda lásky,,,1,serialy-cz-sk,37627,https://online.sktorrent.eu/video/37627/Škoda-lásky-s01e01,Škoda lásky S01E01,hard:1/1 eps already linked,
in_db,Star trek: Discovery - Čas přílivu,,,1,serialy-cz-sk,37622,https://online.sktorrent.eu/video/37622/star-trek-discovery-Čas-přílivu-s03e12,Star trek: Discovery - Čas přílivu (S03E12),hard:1/1 eps already linked,
in_db,Star trek: Discovery - Su'Kal,,,1,serialy-cz-sk,37621,https://online.sktorrent.eu/video/37621/star-trek-discovery-su-kal-s03e11,Star trek: Discovery - Su&#039;Kal (S03E11),hard:1/1 eps already linked,
in_db,Star trek: Discovery - Rezervace,,,1,serialy-cz-sk,37618,https://online.sktorrent.eu/video/37618/star-trek-discovery-rezervace-s03e08,Star trek: Discovery - Rezervace (S03E08),hard:1/1 eps already linked,
in_db,Star trek: Discovery - Sjednocení 3,,,1,serialy-cz-sk,37617,https://online.sktorrent.eu/video/37617/star-trek-discovery-sjednocení-3-s03e07,Star trek: Discovery - Sjednocení 3 (S03E07),hard:1/1 eps already linked,
in_db,Star trek: Discovery - Snaha za každou cenu,,,1,serialy-cz-sk,37616,https://online.sktorrent.eu/video/37616/star-trek-discovery-snaha-za-každou-cenu-s03e05,Star trek: Discovery - Snaha za každou cenu (S03E05),hard:1/1 eps already linked,
in_db,Star trek: Discovery - Mrchožrouti,,,1,serialy-cz-sk,37615,https://online.sktorrent.eu/video/37615/star-trek-discovery-mrchožrouti-s03e06,Star trek: Discovery - Mrchožrouti (S03E06),hard:1/1 eps already linked,
in_db,Star trek: Discovery - Nezapomeň,,,1,serialy-cz-sk,37614,https://online.sktorrent.eu/video/37614/star-trek-discovery-nezapomeň-s03e04,Star trek: Discovery - Nezapomeň (S03E04),hard:1/1 eps already linked,
in_db,Star trek: Discovery - Pozemšťané,,,1,serialy-cz-sk,37613,https://online.sktorrent.eu/video/37613/star-trek-discovery-pozemšťané-s03e03,Star trek: Discovery - Pozemšťané (S03E03),hard:1/1 eps already linked,
in_db,Star trek: Discovery - Daleko od domova,,,1,serialy-cz-sk,37612,https://online.sktorrent.eu/video/37612/star-trek-discovery-daleko-od-domova-s03e02,Star trek: Discovery - Daleko od domova (S03E02),hard:1/1 eps already linked,
in_db,Čtyři životy,Four Lives - 01. díl,2022,1,serialy-cz-sk,36817,https://online.sktorrent.eu/video/36817/Čtyři-životy-four-lives-01-díl-2022-cz,Čtyři životy / Four Lives - 01. díl (2022)(CZ),hard:1/1 eps already linked,
in_db,Ve víně je vražda,Im Netz der Camorra - 01. díl,2021,1,serialy-cz-sk,36816,https://online.sktorrent.eu/video/36816/ve-víně-je-vražda-im-netz-der-camorra-01-díl-2021-cz,Ve víně je vražda / Im Netz der Camorra - 01. díl (2021)(CZ),hard:1/1 eps already linked,
in_db,Holocaust-5.dil,,,1,serialy-cz-sk,35685,https://online.sktorrent.eu/video/35685/holocaust-5-dil,Holocaust-5.dil.,hard:1/1 eps already linked,
in_db,Holocaust-4.dil,,,1,serialy-cz-sk,35681,https://online.sktorrent.eu/video/35681/holocaust-4-dil,Holocaust-4.dil.,hard:1/1 eps already linked,
in_db,Holocaust-3.dil,,,1,serialy-cz-sk,35680,https://online.sktorrent.eu/video/35680/holocaust-3-dil,Holocaust-3.dil.,hard:1/1 eps already linked,
in_db,Holocaust-2.dil,,,1,serialy-cz-sk,35679,https://online.sktorrent.eu/video/35679/holocaust-2-dil,Holocaust-2.dil.,hard:1/1 eps already linked,
in_db,Holocaust-1.dil,,,1,serialy-cz-sk,35678,https://online.sktorrent.eu/video/35678/holocaust-1-dil,Holocaust-1.dil.,hard:1/1 eps already linked,
in_db,Režim,The Regime,,1,serialy-cz-sk,34817,https://online.sktorrent.eu/video/34817/režim-the-regime-s01e01-cz,Režim / The Regime S01E01 (CZ),hard:1/1 eps already linked,
in_db,Pacifik E10,,,1,serialy-cz-sk,34711,https://online.sktorrent.eu/video/34711/pacifik-e10,Pacifik E10,hard:1/1 eps already linked,
in_db,Pacifik E09,,,1,serialy-cz-sk,34710,https://online.sktorrent.eu/video/34710/pacifik-e09,Pacifik E09,hard:1/1 eps already linked,
in_db,Pacifik E08,,,1,serialy-cz-sk,34709,https://online.sktorrent.eu/video/34709/pacifik-e08,Pacifik E08,hard:1/1 eps already linked,
in_db,Pacifik E07,,,1,serialy-cz-sk,34708,https://online.sktorrent.eu/video/34708/pacifik-e07,Pacifik E07,hard:1/1 eps already linked,
in_db,Pacifik E06,,,1,serialy-cz-sk,34707,https://online.sktorrent.eu/video/34707/pacifik-e06,Pacifik E06,hard:1/1 eps already linked,
in_db,Pacifik E05,,,1,serialy-cz-sk,34706,https://online.sktorrent.eu/video/34706/pacifik-e05,Pacifik E05,hard:1/1 eps already linked,
in_db,Pacifik E04,,,1,serialy-cz-sk,34705,https://online.sktorrent.eu/video/34705/pacifik-e04,Pacifik E04,hard:1/1 eps already linked,
in_db,Pacifik E03,,,1,serialy-cz-sk,34704,https://online.sktorrent.eu/video/34704/pacifik-e03,Pacifik E03,hard:1/1 eps already linked,
in_db,Pacifik E01,,,1,serialy-cz-sk,34702,https://online.sktorrent.eu/video/34702/pacifik-e01,Pacifik E01,hard:1/1 eps already linked,
in_db,Barbie DreamHouse Adventures,,,1,serialy-cz-sk,33457,https://online.sktorrent.eu/video/33457/barbie-dreamhouse-adventures-1x01,Barbie DreamHouse Adventures - 1x01,hard:1/1 eps already linked,
in_db,Doom Patrol - Fame Patrol,,,1,serialy-cz-sk,33186,https://online.sktorrent.eu/video/33186/doom-patrol-fame-patrol-s04e08,Doom Patrol - Fame Patrol (S04E08),hard:1/1 eps already linked,
in_db,Doom Patrol - Done Patrol,,,1,serialy-cz-sk,33175,https://online.sktorrent.eu/video/33175/doom-patrol-done-patrol-s04e12,Doom Patrol - Done Patrol (S04E12),hard:1/1 eps already linked,
in_db,Doom Patrol -  Portal Patrol,,,1,serialy-cz-sk,33174,https://online.sktorrent.eu/video/33174/doom-patrol-portal-patrol-s04e11,Doom Patrol -  Portal Patrol (S04E11),hard:1/1 eps already linked,
in_db,Doom Patrol - Immortimas Patrol,,,1,serialy-cz-sk,33173,https://online.sktorrent.eu/video/33173/doom-patrol-immortimas-patrol-s04e09,Doom Patrol - Immortimas Patrol (S04E09),hard:1/1 eps already linked,
in_db,Doom Patrol - Tomb Patrol,,,1,serialy-cz-sk,33172,https://online.sktorrent.eu/video/33172/doom-patrol-tomb-patrol-s04e10,Doom Patrol - Tomb Patrol (S04E10),hard:1/1 eps already linked,
in_db,Doom Patrol - Orqwith Patrol,,,1,serialy-cz-sk,33169,https://online.sktorrent.eu/video/33169/doom-patrol-orqwith-patrol-s04e07,Doom Patrol - Orqwith Patrol (S04E07),hard:1/1 eps already linked,
in_db,Doom Patrol - Youth Patrol,,,1,serialy-cz-sk,33168,https://online.sktorrent.eu/video/33168/doom-patrol-youth-patrol-s04e05,Doom Patrol - Youth Patrol (S04E05),hard:1/1 eps already linked,
in_db,Doom Patrol - Hope Patrol,,,1,serialy-cz-sk,33167,https://online.sktorrent.eu/video/33167/doom-patrol-hope-patrol-s04e06,Doom Patrol - Hope Patrol (S04E06),hard:1/1 eps already linked,
in_db,Doom Patrol - Nostalgia Patrol,,,1,serialy-cz-sk,33166,https://online.sktorrent.eu/video/33166/doom-patrol-nostalgia-patrol-s04e03,Doom Patrol - Nostalgia Patrol (S04E03),hard:1/1 eps already linked,
in_db,Doom Patrol - Casey Patrol,,,1,serialy-cz-sk,33165,https://online.sktorrent.eu/video/33165/doom-patrol-casey-patrol-s04e04,Doom Patrol - Casey Patrol (S04E04),hard:1/1 eps already linked,
in_db,Doom Patrol - Butt Patrol,,,1,serialy-cz-sk,33164,https://online.sktorrent.eu/video/33164/doom-patrol-butt-patrol-s04e02,Doom Patrol - Butt Patrol (S04E02),hard:1/1 eps already linked,
in_db,Spidey a jeho úžasní přátelé,,,1,serialy-cz-sk,32297,https://online.sktorrent.eu/video/32297/spidey-a-jeho-úžasní-přátelé-s01e01,Spidey a jeho úžasní přátelé S01E01,hard:1/1 eps already linked,
in_db,Mozaika lží,,,1,serialy-cz-sk,32047,https://online.sktorrent.eu/video/32047/mozaika-lží-s01e01-cz,Mozaika lží S01E01 - CZ,hard:1/1 eps already linked,
in_db,Před kým jsme utíkaly,,,1,serialy-cz-sk,31934,https://online.sktorrent.eu/video/31934/před-kým-jsme-utíkaly-s01e03,Před kým jsme utíkaly S01E03,hard:1/1 eps already linked,
in_db,Kameňák - Ztráta paměti,,,1,serialy-cz-sk,31767,https://online.sktorrent.eu/video/31767/kameňák-ztráta-paměti-s01e08,Kameňák - Ztráta paměti (S01E08),hard:1/1 eps already linked,
in_db,Kameňák - Balón,,,1,serialy-cz-sk,31766,https://online.sktorrent.eu/video/31766/kameňák-balón-s01e07,Kameňák - Balón (S01E07),hard:1/1 eps already linked,
in_db,Kameňák - Zápas,,,1,serialy-cz-sk,31765,https://online.sktorrent.eu/video/31765/kameňák-zápas-s01e06,Kameňák - Zápas (S01E06),hard:1/1 eps already linked,
in_db,Kameňák - Multivakcína,,,1,serialy-cz-sk,31764,https://online.sktorrent.eu/video/31764/kameňák-multivakcína-s01e05,Kameňák - Multivakcína (S01E05),hard:1/1 eps already linked,
in_db,Kameňák - Kalhotkový fantom,,,1,serialy-cz-sk,31763,https://online.sktorrent.eu/video/31763/kameňák-kalhotkový-fantom-s01e04,Kameňák - Kalhotkový fantom (S01E04),hard:1/1 eps already linked,
in_db,Kameňák - Poradce,,,1,serialy-cz-sk,31762,https://online.sktorrent.eu/video/31762/kameňák-poradce-s01e03,Kameňák - Poradce (S01E03),hard:1/1 eps already linked,
in_db,Kameňák - Dočasný pobyt,,,1,serialy-cz-sk,31761,https://online.sktorrent.eu/video/31761/kameňák-dočasný-pobyt-s01e02,Kameňák - Dočasný pobyt (S01E02),hard:1/1 eps already linked,
in_db,Kameňák - Sto milionů,,,1,serialy-cz-sk,31760,https://online.sktorrent.eu/video/31760/kameňák-sto-milionů-s01e01,Kameňák - Sto milionů (S01E01),hard:1/1 eps already linked,
in_db,¡García!,,,1,serialy-cz-sk,30914,https://online.sktorrent.eu/video/30914/garcía-s01e06,¡García! S01E06,hard:1/1 eps already linked,
in_db,Ženatý se závazky,,,1,serialy-cz-sk,29405,https://online.sktorrent.eu/video/29405/Ženatý-se-závazky-01x04,Ženatý se závazky - 01x04,hard:1/1 eps already linked,
in_db,Pustina E08,,2016,1,serialy-cz-sk,27657,https://online.sktorrent.eu/video/27657/pustina-e08-2016-cz,Pustina E08 (2016)(CZ),hard:1/1 eps already linked,
in_db,Pustina E07,,2016,1,serialy-cz-sk,27656,https://online.sktorrent.eu/video/27656/pustina-e07-2016-cz,Pustina E07 (2016)(CZ),hard:1/1 eps already linked,
in_db,Pustina E06,,2016,1,serialy-cz-sk,27655,https://online.sktorrent.eu/video/27655/pustina-e06-2016-cz,Pustina E06 (2016)(CZ),hard:1/1 eps already linked,
in_db,Pustina E05,,2016,1,serialy-cz-sk,27654,https://online.sktorrent.eu/video/27654/pustina-e05-2016-cz,Pustina E05 (2016)(CZ),hard:1/1 eps already linked,
in_db,Pustina E01,,2016,1,serialy-cz-sk,27653,https://online.sktorrent.eu/video/27653/pustina-e01-2016-cz,Pustina E01 (2016)(CZ),hard:1/1 eps already linked,
in_db,Pustina E04,,2016,1,serialy-cz-sk,27652,https://online.sktorrent.eu/video/27652/pustina-e04-2016-cz,Pustina E04 (2016)(CZ),hard:1/1 eps already linked,
in_db,Pustina E03,,2016,1,serialy-cz-sk,27651,https://online.sktorrent.eu/video/27651/pustina-e03-2016-cz,Pustina E03 (2016)(CZ),hard:1/1 eps already linked,
in_db,Arabela se vrací aneb Rumburak králem Říše pohádek - Pan děkan mění názor,,,1,serialy-cz-sk,27535,https://online.sktorrent.eu/video/27535/arabela-se-vrací-aneb-rumburak-králem-Říše-pohádek-pan-děkan-mění-názor-e26,Arabela se vrací aneb Rumburak králem Říše pohádek - Pan děkan mění názor (E26),hard:1/1 eps already linked,
in_db,Arabela se vrací aneb Rumburak králem Říše pohádek - Rumburak kontra Fantomas,,,1,serialy-cz-sk,27534,https://online.sktorrent.eu/video/27534/arabela-se-vrací-aneb-rumburak-králem-Říše-pohádek-rumburak-kontra-fantomas-e25,Arabela se vrací aneb Rumburak králem Říše pohádek - Rumburak kontra Fantomas (E25),hard:1/1 eps already linked,
in_db,Arabela se vrací aneb Rumburak králem Říše pohádek - Výlet někam jinam,,,1,serialy-cz-sk,27533,https://online.sktorrent.eu/video/27533/arabela-se-vrací-aneb-rumburak-králem-Říše-pohádek-výlet-někam-jinam-e24,Arabela se vrací aneb Rumburak králem Říše pohádek - Výlet někam jinam (E24),hard:1/1 eps already linked,
in_db,Arabela se vrací aneb Rumburak králem Říše pohádek - Kufřík v rukou zloducha,,,1,serialy-cz-sk,27532,https://online.sktorrent.eu/video/27532/arabela-se-vrací-aneb-rumburak-králem-Říše-pohádek-kufřík-v-rukou-zloducha-e22,Arabela se vrací aneb Rumburak králem Říše pohádek - Kufřík v rukou zloducha (E22),hard:1/1 eps already linked,
in_db,Arabela se vrací aneb Rumburak králem Říše pohádek - Zápas o Pultanelu,,,1,serialy-cz-sk,27531,https://online.sktorrent.eu/video/27531/arabela-se-vrací-aneb-rumburak-králem-Říše-pohádek-zápas-o-pultanelu-e23,Arabela se vrací aneb Rumburak králem Říše pohádek - Zápas o Pultanelu (E23),hard:1/1 eps already linked,
in_db,Arabela se vrací aneb Rumburak králem Říše pohádek - Rumburak vládcem Pultanely,,,1,serialy-cz-sk,27530,https://online.sktorrent.eu/video/27530/arabela-se-vrací-aneb-rumburak-králem-Říše-pohádek-rumburak-vládcem-pultanely-e21,Arabela se vrací aneb Rumburak králem Říše pohádek - Rumburak vládcem Pultanely (E21),hard:1/1 eps already linked,
in_db,Arabela se vrací aneb Rumburak králem Říše pohádek - Trojlístek opět pohromadě,,,1,serialy-cz-sk,27527,https://online.sktorrent.eu/video/27527/arabela-se-vrací-aneb-rumburak-králem-Říše-pohádek-trojlístek-opět-pohromadě-e19,Arabela se vrací aneb Rumburak králem Říše pohádek - Trojlístek opět pohromadě (E19),hard:1/1 eps already linked,
in_db,Arabela se vrací aneb Rumburak králem Říše pohádek - Mařenka pod šibenicí,,,1,serialy-cz-sk,27526,https://online.sktorrent.eu/video/27526/arabela-se-vrací-aneb-rumburak-králem-Říše-pohádek-mařenka-pod-šibenicí-e20,Arabela se vrací aneb Rumburak králem Říše pohádek - Mařenka pod šibenicí (E20),hard:1/1 eps already linked,
in_db,Arabela se vrací aneb Rumburak králem Říše pohádek - Rumburak č. 2,,,1,serialy-cz-sk,27525,https://online.sktorrent.eu/video/27525/arabela-se-vrací-aneb-rumburak-králem-Říše-pohádek-rumburak-č-2-e17,Arabela se vrací aneb Rumburak králem Říše pohádek - Rumburak č. 2 (E17),hard:1/1 eps already linked,
in_db,Arabela se vrací aneb Rumburak králem Říše pohádek - Falešný pan Papp,,,1,serialy-cz-sk,27524,https://online.sktorrent.eu/video/27524/arabela-se-vrací-aneb-rumburak-králem-Říše-pohádek-falešný-pan-papp-e18,Arabela se vrací aneb Rumburak králem Říše pohádek - Falešný pan Papp (E18),hard:1/1 eps already linked,
